PRODUCTID,LOCATIONID,ZONEID,PRODUCTCATEGORYID,DIVISIONID,SOURCEID,EFFECTIVEDATE,PREVIOUSPRICE,PREVIOUSMULTIPLE,NEWPRICE,NEWMULTIPLE,CURRENTRETAILPRICE,CURRENTRETAILMULTIPLE,OVERRIDEPRICE,OVERRIDEMULTIPLE,COST,COMP1ID,COMP1PRICE,COMP2ID,COMP2PRICE,COMP3ID,COMP3PRICE,VOLUME,REVENUE,GROSSMARGIN,ISLOCKED,RULEEXCEPTION
171775,54,6,201,0,1169,2015-04-19 00:00:00.0,0.6500,1,0.6800,1,0.6500,1,,0,0.5000,0,,0,,0,,46.6832,31.7446,8.4030,0,0
171775,56,6,201,0,1169,2015-04-19 00:00:00.0,0.6500,1,0.6800,1,0.6500,1,,0,0.5000,0,,0,,0,,84.7401,57.6232,15.2532,0,0
171775,77,6,201,0,1169,2015-04-19 00:00:00.0,0.6500,1,0.6800,1,0.6500,1,,0,0.5000,0,,0,,0,,182.9235,124.3880,32.9262,0,0
171775,80,6,201,0,1169,2015-04-19 00:00:00.0,0.6500,1,0.6800,1,0.6500,1,,0,0.5000,0,,0,,0,,632.5844,430.1574,113.8652,0,0
171819,48,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,207.0510,198.7689,53.8333,0,0
171819,54,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,74.6638,71.6772,19.4126,0,0
171819,56,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,63.4549,60.9167,16.4983,0,0
171819,80,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,488.7243,469.1754,127.0683,0,0
171819,84,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,283.6468,272.3009,73.7482,0,0
171819,93,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,147.4576,141.5593,38.3390,0,0
233512,82,20,201,0,1169,2015-04-19 00:00:00.0,1.5300,1,1.4100,1,1.5300,1,,0,1.1283,0,,0,,0,,216.9757,305.9358,61.1221,0,0
233512,41,5,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6700,1,1.6100,1,,0,1.1283,0,,0,,0,,82.2596,137.3735,44.5600,0,0
233512,49,5,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6700,1,1.6100,1,,0,1.1283,0,,0,,0,,126.5693,211.3708,68.5626,0,0
233512,55,5,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6700,1,1.6100,1,,0,1.1283,0,,0,,0,,116.5095,194.5708,63.1132,0,0
233512,10,6,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6600,1,1.6100,1,,0,1.1283,0,,0,,0,,412.7377,685.1446,219.4527,0,0
233512,39,6,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6600,1,1.6100,1,,0,1.1283,0,,0,,0,,186.1461,309.0026,98.9739,0,0
233512,48,6,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6600,1,1.6100,1,,0,1.1283,0,,0,,0,,368.0949,611.0375,195.7161,0,0
233512,54,6,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6600,1,1.6100,1,,0,1.1283,0,,0,,0,,170.2547,282.6228,90.5244,0,0
233512,56,6,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6600,1,1.6100,1,,0,1.1283,0,,0,,0,,149.3084,247.8520,79.3873,0,0
233512,77,6,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6600,1,1.6100,1,,0,1.1283,0,,0,,0,,148.6659,246.7854,79.0456,0,0
233512,80,6,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6600,1,1.6100,1,,0,1.1283,0,,0,,0,,424.6175,704.8651,225.7691,0,0
233512,84,6,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6600,1,1.6100,1,,0,1.1283,0,,0,,0,,340.7554,565.6540,181.1796,0,0
233512,93,6,201,0,1169,2015-04-19 00:00:00.0,1.6100,1,1.6600,1,1.6100,1,,0,1.1283,0,,0,,0,,221.9408,368.4217,118.0059,0,0
233512,5,13,201,0,1169,2015-04-19 00:00:00.0,1.5100,1,1.5900,1,1.5100,1,,0,1.1283,0,,0,,0,,89.2660,141.9330,41.2141,0,0
233512,101,13,201,0,1169,2015-04-19 00:00:00.0,1.5100,1,1.5900,1,1.5100,1,,0,1.1283,0,,0,,0,,124.5108,197.9721,57.4866,0,0
233512,30,14,201,0,1169,2015-04-19 00:00:00.0,1.1600,1,1.2200,1,1.1600,1,,0,1.1283,0,,0,,0,,219.4374,266.2746,18.6834,0,0
233512,2,20,201,0,1169,2015-04-19 00:00:00.0,1.5300,1,1.4100,1,1.5300,1,,0,1.1283,0,,0,,0,,218.0444,307.4426,61.4231,0,0
233512,33,20,201,0,1169,2015-04-19 00:00:00.0,1.5300,1,1.4100,1,1.5300,1,,0,1.1283,0,,0,,0,,109.3050,154.1200,30.7912,0,0
233512,70,20,201,0,1169,2015-04-19 00:00:00.0,1.5300,1,1.4100,1,1.5300,1,,0,1.1283,0,,0,,0,,286.7539,404.3230,80.7786,0,0
243764,84,6,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7300,1,1.8100,1,,0,1.5641,0,,0,,0,,728.8061,1260.8346,120.9089,0,0
243764,93,6,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7300,1,1.8100,1,,0,1.5641,0,,0,,0,,1464.2886,2533.2193,242.9255,0,0
243764,5,13,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7200,1,1.8100,1,,0,1.5641,0,,0,,0,,404.5761,695.8708,63.0734,0,0
243764,47,13,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7200,1,1.8100,1,,0,1.5641,0,,0,,0,,726.3464,1249.3159,113.2374,0,0
243764,101,13,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7200,1,1.8100,1,,0,1.5641,0,,0,,0,,791.1715,1360.8150,123.3436,0,0
243764,30,14,201,0,1169,2015-04-19 00:00:00.0,1.5800,1,1.5700,1,1.5800,1,,0,1.5641,0,,0,,0,,717.2808,1126.1309,4.2320,0,0
243764,2,20,201,0,1169,2015-04-19 00:00:00.0,1.6000,1,1.5400,1,1.6000,1,,0,1.5641,0,,0,,0,,731.3108,1126.2186,-17.6246,0,0
243764,33,20,201,0,1169,2015-04-19 00:00:00.0,1.6000,1,1.5400,1,1.6000,1,,0,1.5641,0,,0,,0,,462.7545,712.6419,-11.1524,0,0
243764,70,20,201,0,1169,2015-04-19 00:00:00.0,1.6000,1,1.5400,1,1.6000,1,,0,1.5641,0,,0,,0,,1669.5966,2571.1788,-40.2373,0,0
243764,82,20,201,0,1169,2015-04-19 00:00:00.0,1.6000,1,1.5400,1,1.6000,1,,0,1.5641,0,,0,,0,,1667.5730,2568.0624,-40.1885,0,0
243764,41,5,201,0,1169,2015-04-19 00:00:00.0,1.9600,1,1.9300,1,1.9600,1,,0,1.5641,0,,0,,0,,588.7879,1136.3606,215.4375,0,0
243764,49,5,201,0,1169,2015-04-19 00:00:00.0,1.9600,1,1.9300,1,1.9600,1,,0,1.5641,0,,0,,0,,785.6843,1516.3707,287.4819,0,0
243764,55,5,201,0,1169,2015-04-19 00:00:00.0,1.9600,1,1.9300,1,1.9600,1,,0,1.5641,0,,0,,0,,694.0130,1339.4451,253.9394,0,0
243764,10,6,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7300,1,1.8100,1,,0,1.5641,0,,0,,0,,1298.7232,2246.7911,215.4582,0,0
243764,39,6,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7300,1,1.8100,1,,0,1.5641,0,,0,,0,,636.5870,1101.2955,105.6098,0,0
243764,48,6,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7300,1,1.8100,1,,0,1.5641,0,,0,,0,,1006.5811,1741.3853,166.9918,0,0
243764,54,6,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7300,1,1.8100,1,,0,1.5641,0,,0,,0,,340.3970,588.8868,56.4719,0,0
243764,56,6,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7300,1,1.8100,1,,0,1.5641,0,,0,,0,,489.0193,846.0033,81.1283,0,0
243764,77,6,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7300,1,1.8100,1,,0,1.5641,0,,0,,0,,646.2102,1117.9436,107.2063,0,0
243764,80,6,201,0,1169,2015-04-19 00:00:00.0,1.8100,1,1.7300,1,1.8100,1,,0,1.5641,0,,0,,0,,1017.7473,1760.7028,168.8443,0,0
265747,41,5,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.2983,0,,0,,0,,389.8173,169.2373,52.9548,0,0
265747,49,5,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.2983,0,,0,,0,,567.8700,246.5390,77.1433,0,0
265747,55,5,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.2983,0,,0,,0,,494.7585,214.7998,67.2133,0,0
265747,10,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.3900,1,0.4000,1,,0,0.2983,0,,0,,0,,866.1362,333.2963,74.9279,0,0
265747,39,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.3900,1,0.4000,1,,0,0.2983,0,,0,,0,,552.4137,212.5744,47.7894,0,0
265747,48,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.3900,1,0.4000,1,,0,0.2983,0,,0,,0,,1045.4884,402.3124,90.4432,0,0
265747,54,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.3900,1,0.4000,1,,0,0.2983,0,,0,,0,,983.1656,378.3360,85.0578,0,0
265747,56,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.3900,1,0.4000,1,,0,0.2983,0,,0,,0,,695.9385,267.8058,60.2073,0,0
265747,77,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.3900,1,0.4000,1,,0,0.2983,0,,0,,0,,584.6170,224.9688,50.5775,0,0
265747,80,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.3900,1,0.4000,1,,0,0.2983,0,,0,,0,,1589.7377,611.7518,137.5330,0,0
265747,84,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.3900,1,0.4000,1,,0,0.2983,0,,0,,0,,1677.8439,645.6589,145.1581,0,0
265747,93,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.3900,1,0.4000,1,,0,0.2983,0,,0,,0,,1999.5702,769.4628,172.9910,0,0
265747,5,13,201,0,1169,2015-04-19 00:00:00.0,0.3700,1,0.3700,1,0.3700,1,,0,0.2983,0,,0,,0,,454.9904,166.9465,31.2228,0,0
265747,47,13,201,0,1169,2015-04-19 00:00:00.0,0.3700,1,0.3700,1,0.3700,1,,0,0.2983,0,,0,,0,,721.4329,264.7104,49.5069,0,0
265747,101,13,201,0,1169,2015-04-19 00:00:00.0,0.3700,1,0.3700,1,0.3700,1,,0,0.2983,0,,0,,0,,1010.2740,370.6929,69.3281,0,0
265747,30,14,201,0,1169,2015-04-19 00:00:00.0,0.3500,1,0.3600,1,0.3500,1,,0,0.2983,0,,0,,0,,1498.0954,526.4984,79.6165,0,0
265747,2,20,201,0,1169,2015-04-19 00:00:00.0,0.2500,1,0.2500,1,0.2500,1,,0,0.2983,0,,0,,0,,467.0219,116.7555,-22.5572,1,0
265747,33,20,201,0,1169,2015-04-19 00:00:00.0,0.2500,1,0.2500,1,0.2500,1,,0,0.2983,0,,0,,0,,328.1936,82.0484,-15.8518,1,0
265747,70,20,201,0,1169,2015-04-19 00:00:00.0,0.2500,1,0.2500,1,0.2500,1,,0,0.2983,0,,0,,0,,710.9828,177.7457,-34.3405,1,0
265747,82,20,201,0,1169,2015-04-19 00:00:00.0,0.2500,1,0.2500,1,0.2500,1,,0,0.2983,0,,0,,0,,726.0517,181.5129,-35.0683,1,0
389546,5,13,201,0,1169,2015-04-19 00:00:00.0,0.8500,1,0.8100,1,0.8500,1,,0,0.5791,0,,0,,0,,130.5330,105.7318,30.1401,0,0
389546,47,13,201,0,1169,2015-04-19 00:00:00.0,0.8500,1,0.8100,1,0.8500,1,,0,0.5791,0,,0,,0,,153.0714,123.9879,35.3442,0,0
389546,101,13,201,0,1169,2015-04-19 00:00:00.0,0.8500,1,0.8100,1,0.8500,1,,0,0.5791,0,,0,,0,,161.1085,130.4979,37.1999,0,0
389546,2,20,201,0,1169,2015-04-19 00:00:00.0,0.8100,1,0.8000,1,0.8100,1,,0,0.5791,0,,0,,0,,88.9976,71.1981,19.6596,0,0
389546,82,20,201,0,1169,2015-04-19 00:00:00.0,0.8100,1,0.8000,1,0.8100,1,,0,0.5791,0,,0,,0,,81.4148,65.1318,17.9845,0,0
415599,48,6,201,0,1169,2015-04-19 00:00:00.0,0.7100,1,0.7500,1,0.7100,1,,0,0.5208,0,,0,,0,,123.2478,92.4358,28.2484,0,0
415599,54,6,201,0,1169,2015-04-19 00:00:00.0,0.7100,1,0.7500,1,0.7100,1,,0,0.5208,0,,0,,0,,47.8694,35.9021,10.9717,0,0
415599,80,6,201,0,1169,2015-04-19 00:00:00.0,0.7100,1,0.7500,1,0.7100,1,,0,0.5208,0,,0,,0,,201.7687,151.3265,46.2454,0,0
415599,84,6,201,0,1169,2015-04-19 00:00:00.0,0.7100,1,0.7500,1,0.7100,1,,0,0.5208,0,,0,,0,,203.2406,152.4305,46.5828,0,0
415599,5,13,201,0,1169,2015-04-19 00:00:00.0,0.7100,1,0.6900,1,0.7100,1,,0,0.5208,0,,0,,0,,130.3374,89.9328,22.0531,0,0
415599,47,13,201,0,1169,2015-04-19 00:00:00.0,0.7100,1,0.6900,1,0.7100,1,,0,0.5208,0,,0,,0,,202.6032,139.7962,34.2805,0,0
415599,101,13,201,0,1169,2015-04-19 00:00:00.0,0.7100,1,0.6900,1,0.7100,1,,0,0.5208,0,,0,,0,,278.1347,191.9129,47.0604,0,0
415599,2,20,201,0,1169,2015-04-19 00:00:00.0,0.6500,1,0.6700,1,0.6500,1,,0,0.5208,0,,0,,0,,91.6541,61.4082,13.6748,0,0
415599,70,20,201,0,1169,2015-04-19 00:00:00.0,0.6500,1,0.6700,1,0.6500,1,,0,0.5208,0,,0,,0,,408.3216,273.5755,60.9216,0,0
415599,82,20,201,0,1169,2015-04-19 00:00:00.0,0.6500,1,0.6700,1,0.6500,1,,0,0.5208,0,,0,,0,,299.8192,200.8788,44.7330,0,0
415599,39,6,201,0,1169,2015-04-19 00:00:00.0,0.7100,1,0.7500,1,0.7100,1,,0,0.5208,0,,0,,0,,55.8075,41.8556,12.7911,0,0
152417,30,14,201,0,1169,2015-04-19 00:00:00.0,0.9500,1,1.0000,1,0.9500,1,,0,0.7025,0,,0,,0,,72.4495,69.7723,18.8765,0,0
171799,84,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,1928.2389,848.4251,77.1296,0,0
171799,93,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,2118.4770,932.1299,84.7391,0,0
171799,5,13,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,1822.1535,801.7475,72.8861,0,0
171799,47,13,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,1295.9361,570.2119,51.8374,0,0
171799,101,13,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,4473.0019,1968.1209,178.9201,0,0
171799,30,14,201,0,1169,2015-04-19 00:00:00.0,0.4200,1,0.4600,1,0.4200,1,,0,0.4000,0,,0,,0,,1440.7589,626.0536,49.7501,0,0
171799,2,20,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4300,1,0.4000,1,,0,0.4000,0,,0,,0,,1025.0842,440.7862,30.7525,0,0
171799,33,20,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4300,1,0.4000,1,,0,0.4000,0,,0,,0,,953.5918,410.0445,28.6078,0,0
171799,70,20,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4300,1,0.4000,1,,0,0.4000,0,,0,,0,,3207.5621,1379.2517,96.2269,0,0
171799,82,20,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4300,1,0.4000,1,,0,0.4000,0,,0,,0,,1939.0784,833.8037,58.1724,0,0
171799,41,5,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,1092.2699,480.5988,43.6908,0,0
171799,49,5,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,1240.8088,545.9559,49.6324,0,0
171799,55,5,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,1312.9855,577.7136,52.5194,0,0
171799,10,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,2207.1119,971.1292,88.2845,0,0
171799,39,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,1111.2765,488.9617,44.4511,0,0
171799,48,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,1933.6227,850.7940,77.3449,0,0
171799,54,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,952.8072,419.2352,38.1123,0,0
171799,56,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,684.1030,301.0053,27.3641,0,0
171799,77,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,992.2900,436.6076,39.6916,0,0
171799,80,6,201,0,1169,2015-04-19 00:00:00.0,0.4000,1,0.4400,1,0.4000,1,,0,0.4000,0,,0,,0,,1636.1862,719.9219,65.4474,0,0
171821,48,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,167.2877,160.5962,43.4948,0,0
171821,56,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,160.2035,153.7953,41.6529,0,0
171821,80,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,747.7964,717.8845,194.4271,0,0
171821,84,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,429.5634,412.3808,111.6865,0,0
171821,93,6,201,0,1169,2015-04-19 00:00:00.0,0.9100,1,0.9600,1,0.9100,1,,0,0.7000,0,,0,,0,,173.9398,166.9823,45.2244,0,0
171821,30,14,201,0,1169,2015-04-19 00:00:00.0,0.7300,1,0.7400,1,0.7300,1,,0,0.7000,0,,0,,0,,185.7668,137.4674,7.4307,0,0
243766,80,6,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.5400,1,3.2800,1,,0,3.0650,0,,0,,0,,116.9785,414.1039,55.5648,0,0
243766,84,6,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.5400,1,3.2800,1,,0,3.0650,0,,0,,0,,63.3434,224.2355,30.0881,0,0
243766,93,6,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.5400,1,3.2800,1,,0,3.0650,0,,0,,0,,236.0378,835.5737,112.1179,0,0
243766,5,13,201,0,1169,2015-04-19 00:00:00.0,3.6100,1,3.8400,1,3.6100,1,,0,3.0650,0,,0,,0,,93.2213,357.9697,72.2465,0,0
243766,101,13,201,0,1169,2015-04-19 00:00:00.0,3.6100,1,3.8400,1,3.6100,1,,0,3.0650,0,,0,,0,,117.0075,449.3087,90.6808,0,0
243766,30,14,201,0,1169,2015-04-19 00:00:00.0,3.1300,1,3.4300,1,3.1300,1,,0,3.0650,0,,0,,0,,141.9797,486.9904,51.8226,0,0
243766,2,20,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.4400,1,3.2800,1,,0,3.0650,0,,0,,0,,271.3709,933.5159,101.7641,0,0
243766,33,20,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.4400,1,3.2800,1,,0,3.0650,0,,0,,0,,78.2216,269.0823,29.3331,0,0
243766,70,20,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.4400,1,3.2800,1,,0,3.0650,0,,0,,0,,307.3448,1057.2662,115.2543,0,0
243766,82,20,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.4400,1,3.2800,1,,0,3.0650,0,,0,,0,,278.7833,959.0145,104.5437,0,0
243766,41,5,201,0,1169,2015-04-19 00:00:00.0,3.1300,1,3.2900,1,3.1300,1,,0,3.0650,0,,0,,0,,94.7817,311.8317,21.3259,0,0
243766,49,5,201,0,1169,2015-04-19 00:00:00.0,3.1300,1,3.2900,1,3.1300,1,,0,3.0650,0,,0,,0,,105.1998,346.1072,23.6699,0,0
243766,55,5,201,0,1169,2015-04-19 00:00:00.0,3.1300,1,3.2900,1,3.1300,1,,0,3.0650,0,,0,,0,,53.8526,177.1752,12.1168,0,0
243766,10,6,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.5400,1,3.2800,1,,0,3.0650,0,,0,,0,,161.2451,570.8077,76.5914,0,0
243766,48,6,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.5400,1,3.2800,1,,0,3.0650,0,,0,,0,,106.8704,378.3212,50.7634,0,0
243766,54,6,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.5400,1,3.2800,1,,0,3.0650,0,,0,,0,,65.7743,232.8409,31.2428,0,0
243766,56,6,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.5400,1,3.2800,1,,0,3.0650,0,,0,,0,,77.8667,275.6482,36.9867,0,0
243766,77,6,201,0,1169,2015-04-19 00:00:00.0,3.2800,1,3.5400,1,3.2800,1,,0,3.0650,0,,0,,0,,66.7141,236.1679,31.6892,0,0
371244,5,13,201,0,1169,2015-04-19 00:00:00.0,0.9900,1,0.8400,1,0.9900,1,,0,0.7458,0,,0,,0,,0.8640,0.7257,0.0814,0,0
371244,47,13,201,0,1169,2015-04-19 00:00:00.0,0.9900,1,0.8400,1,0.9900,1,,0,0.7458,0,,0,,0,,191.4903,160.8518,18.0384,0,0
371244,101,13,201,0,1169,2015-04-19 00:00:00.0,0.9900,1,0.8400,1,0.9900,1,,0,0.7458,0,,0,,0,,118.9078,99.8825,11.2011,0,0
145886,55,5,201,0,1169,2015-04-19 00:00:00.0,0.4300,1,0.4700,1,0.4300,1,,0,0.3933,0,,0,,0,,118.4220,55.6584,9.0830,0,64
145886,39,6,201,0,1169,2015-04-19 00:00:00.0,0.4500,1,0.5000,1,0.4500,1,,0,0.3933,0,,0,,0,,71.6274,35.8137,7.6426,0,64
145886,48,6,201,0,1169,2015-04-19 00:00:00.0,0.4500,1,0.5000,1,0.4500,1,,0,0.3933,0,,0,,0,,121.9603,60.9802,13.0132,0,64
145886,54,6,201,0,1169,2015-04-19 00:00:00.0,0.4500,1,0.5000,1,0.4500,1,,0,0.3933,0,,0,,0,,88.6243,44.3121,9.4562,0,64
145886,56,6,201,0,1169,2015-04-19 00:00:00.0,0.4500,1,0.5000,1,0.4500,1,,0,0.3933,0,,0,,0,,79.5929,39.7965,8.4926,0,64
145886,80,6,201,0,1169,2015-04-19 00:00:00.0,0.4500,1,0.5000,1,0.4500,1,,0,0.3933,0,,0,,0,,234.6219,117.3109,25.0342,0,64
145886,84,6,201,0,1169,2015-04-19 00:00:00.0,0.4500,1,0.5000,1,0.4500,1,,0,0.3933,0,,0,,0,,143.1124,71.5562,15.2701,0,64
145886,93,6,201,0,1169,2015-04-19 00:00:00.0,0.4500,1,0.5000,1,0.4500,1,,0,0.3933,0,,0,,0,,102.1966,51.0983,10.9044,0,64
171736,41,5,201,0,1169,2015-04-19 00:00:00.0,1.3100,1,1.4200,1,1.3100,1,,0,1.1700,0,,0,,0,,83.5491,117.6644,19.9120,0,0
171736,49,5,201,0,1169,2015-04-19 00:00:00.0,1.3100,1,1.4200,1,1.3100,1,,0,1.1700,0,,0,,0,,155.9133,219.5830,37.1644,0,0
171736,55,5,201,0,1169,2015-04-19 00:00:00.0,1.3100,1,1.4200,1,1.3100,1,,0,1.1700,0,,0,,0,,97.0972,136.7445,23.1408,0,0
171736,10,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3700,1,1.2900,1,,0,1.1700,0,,0,,0,,177.4381,196.7688,-10.8337,0,0
171736,39,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3700,1,1.2900,1,,0,1.1700,0,,0,,0,,214.6206,291.9262,40.8201,0,0
171736,48,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3700,1,1.2900,1,,0,1.1700,0,,0,,0,,512.4368,697.0149,97.4638,0,0
171736,54,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3700,1,1.2900,1,,0,1.1700,0,,0,,0,,190.3204,258.8732,36.1983,0,0
171736,56,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3700,1,1.2900,1,,0,1.1700,0,,0,,0,,129.2472,175.8017,24.5824,0,0
171736,77,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3700,1,1.2900,1,,0,1.1700,0,,0,,0,,111.4676,152.7106,22.2935,0,0
171736,80,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3700,1,1.2900,1,,0,1.1700,0,,0,,0,,1307.8245,1778.8986,248.7440,0,0
171736,84,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3700,1,1.2900,1,,0,1.1700,0,,0,,0,,641.0561,871.9624,121.9268,0,0
171736,93,6,201,0,1169,2015-04-19 00:00:00.0,1.2900,1,1.3700,1,1.2900,1,,0,1.1700,0,,0,,0,,238.5354,324.4551,45.3687,0,0
171736,5,13,201,0,1169,2015-04-19 00:00:00.0,1.2300,1,1.2900,1,1.2300,1,,0,1.1700,0,,0,,0,,77.4290,99.5087,8.9167,0,0
171736,47,13,201,0,1169,2015-04-19 00:00:00.0,1.2300,1,1.2900,1,1.2300,1,,0,1.1700,0,,0,,0,,58.3184,74.6661,6.4336,0,0
171736,101,13,201,0,1169,2015-04-19 00:00:00.0,1.2300,1,1.2900,1,1.2300,1,,0,1.1700,0,,0,,0,,162.8422,209.2782,18.7528,0,0
171736,30,14,201,0,1169,2015-04-19 00:00:00.0,1.0800,1,1.1700,1,1.0800,1,,0,1.1700,0,,0,,0,,420.6951,488.7073,-3.5060,0,0
171736,2,20,201,0,1169,2015-04-19 00:00:00.0,1.2300,1,1.2900,1,1.2300,1,,0,1.1700,0,,0,,0,,42.6364,52.8546,2.9700,0,0
171736,33,20,201,0,1169,2015-04-19 00:00:00.0,1.2300,1,1.2900,1,1.2300,1,,0,1.1700,0,,0,,0,,48.3303,61.5858,5.0393,0,0
